ActivityLevel,CourseName,CourseNumber,CoursePaidTime,CourseParkTime,CoursePreparationTime,CourseStartTimeLocal,CourseStartTimeUTC,CourseType,CourseUid,Destination,DestinationName,DisplayGroupId,FastTrackedTime,FirstDisplayTime,FirstStoreTime,FirstTenderTime,FirstViewedTime,FoodDeliveredTime,InsertDate,ItemCategory,ItemCookStartTime,ItemCookTime,ItemDescription,ItemId,ItemNumber,ItemQuantity,ItemTagTime,ItemUID,LastBumpTime,LastPreparedTime,LastRecallTime,LastTotalTime,LastUnbumpTime,Modifier1Id,Modifier2Id,Modifier3Id,ParentItemNumber,PriorityStatusReached,PriorityTime,RemakeTime,RushStatusReached,RushTime,ServerId,ServerName,SoSTag,StationType,seat,TerminalNumber,TimeStampLocal,TimeStampUTC,TopLevelItem,TransactionNumber,TransactionStartTimeLocal,TransactionStartTimeUIC,TransactionUID,UID,ViewId,ViewName,Token
1,ENTREES,1,-1,-1,764,2022-03-28T18:22:52.212,2022-03-28T23:22:52.212,Entree,9fbb4ced-0788-41f8-b98d-5ebe2adf8e2e,8,DIGITAL,1,0,0,-1,1,0,-1,2022-03-28T23:39:51.705701,5355,39,764,SK Grill Salmn,5355,16,1,-1,051f58fd-4612-4fb9-8fec-65cd98e0f4bf,829,-1,-1,-1,-1,0,0,0,0,TRUE,63,0,FALSE,0,985,FRED D,S09V109,Prep,985,1,2022-03-28T18:36:41.37,2022-03-28T23:36:41.37,TRUE,326,2022-03-28T18:22:52.212,0001-01-01T00:00:00,8c25b345-9373-4b45-bf59-3da8d7ca4b52,111f259b-d59c-48da-ae3f-1547b2c08be1,9,BROILER,2022-03-28 18:36:41.370000_111f259b-d59c-48da-ae3f-1547b2c08be1
1,APPETIZERS,2,-1,-1,359,2022-03-28T18:27:51.649,2022-03-28T23:27:51.649,Appetizer,f53e7a3c-cba2-48ca-9f05-68f8f8d95452,1,Dining Room,1,0,389,-1,0,389,-1,2022-03-28T23:39:51.721396,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,545,389,-1,-1,-1,0,0,0,0,TRUE,0,0,TRUE,110,544,ELIANA N,View 1509,Expediter,44,11,2022-03-28T18:36:56.718,2022-03-28T23:36:56.718,FALSE,308,2022-03-28T18:07:38.343,0001-01-01T00:00:00,1708ab46-a259-4d51-8a5a-68c3693f8838,8ca9c58a-47ee-4c6b-83ce-288e6052b392,15,Need To Run,2022-03-28 18:36:56.718000_8ca9c58a-47ee-4c6b-83ce-288e6052b392
1,ENTREES,2,-1,-1,684,2022-03-28T18:23:12.751,2022-03-28T23:23:12.751,Entree,3e18b2b9-6cbd-4ce7-a764-511c505d14fd,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:39:51.736965,1500,1,684,Romano,1500,4,1,-1,baf87e95-283c-4fc0-9232-63537b6645d5,834,-1,-1,-1,-1,0,0,0,0,TRUE,149,0,FALSE,0,643,VIKTOR E,S12V112,Prep,95,10,2022-03-28T18:37:07.715,2022-03-28T23:37:07.715,TRUE,324,2022-03-28T18:23:12.75,0001-01-01T00:00:00,9ec24c54-7665-4cb5-befa-cfd3d4145295,d09f6c9e-eae6-4d4c-a852-bbd524b4dade,12,SAUTE,2022-03-28 18:37:07.715000_d09f6c9e-eae6-4d4c-a852-bbd524b4dade
1,ENTREES,2,-1,-1,684,2022-03-28T18:23:12.751,2022-03-28T23:23:12.751,Entree,3e18b2b9-6cbd-4ce7-a764-511c505d14fd,1,Dining Room,1,0,0,-1,0,321,-1,2022-03-28T23:39:51.736965,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,835,834,-1,-1,-1,0,0,0,0,TRUE,149,0,FALSE,0,643,VIKTOR E,S08V108,Assembler,95,10,2022-03-28T18:37:07.754,2022-03-28T23:37:07.754,FALSE,324,2022-03-28T18:23:12.75,0001-01-01T00:00:00,9ec24c54-7665-4cb5-befa-cfd3d4145295,ac66caf7-8152-4457-9aad-1dc826fb17a6,32,Entrees,2022-03-28 18:37:07.754000_ac66caf7-8152-4457-9aad-1dc826fb17a6
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:39:51.799428,5313,8,792,Mac&Chz Burger,5313,5,1,-1,de69ab10-2aa5-4929-886f-ac55a562e66c,9,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,S10V110,Prep,998,1,2022-03-28T18:37:35.908,2022-03-28T23:37:35.908,TRUE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,b1f652c8-2a2d-416e-a81a-8e865681389f,10,GRILL,2022-03-28 18:37:35.908000_b1f652c8-2a2d-416e-a81a-8e865681389f
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:39:51.799428,2712,8,1,Medium,2712,6,1,-1,5d72bdd7-33c6-449b-998f-180216756b5f,9,-1,-1,-1,-1,0,0,0,5,FALSE,0,0,FALSE,0,985,FRED D,S10V110,Prep,998,1,2022-03-28T18:37:35.91,2022-03-28T23:37:35.91,FALSE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,e9272df7-4b86-4751-89d2-90eadb6d99c0,10,GRILL,2022-03-28 18:37:35.910000_e9272df7-4b86-4751-89d2-90eadb6d99c0
1,ENTREES,1,-1,-1,792,2022-03-28T18:37:25.935,2022-03-28T23:37:25.935,Entree,f3b4240d-4e82-4e2b-acc9-315c57adae5d,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:39:51.799428,4825,8,1,FFry,4825,7,1,-1,14c18e62-3fef-4910-89c2-51d370346c6f,9,-1,-1,-1,-1,0,0,0,5,FALSE,0,0,FALSE,0,985,FRED D,S10V110,Prep,998,1,2022-03-28T18:37:35.912,2022-03-28T23:37:35.912,FALSE,339,2022-03-28T18:37:25.935,0001-01-01T00:00:00,07ab6275-1d34-456d-9382-9290f07b5800,6a799596-60a6-41e2-a812-671fb4b60129,10,GRILL,2022-03-28 18:37:35.912000_6a799596-60a6-41e2-a812-671fb4b60129
1,APPETIZERS,2,-1,-1,417,2022-03-28T18:31:09.62,2022-03-28T23:31:09.62,Appetizer,95a16f59-1c2d-4782-ae4c-b34bc4fa381e,1,Dining Room,1,0,303,-1,0,303,-1,2022-03-28T23:39:51.830718,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,430,303,-1,-1,-1,0,0,0,0,TRUE,0,0,TRUE,80,83,CHELCI W,View 1509,Expediter,73,12,2022-03-28T18:38:19.863,2022-03-28T23:38:19.863,FALSE,325,2022-03-28T18:22:48.968,0001-01-01T00:00:00,45b1b1c9-a98c-462b-9ee4-56de0c847e45,4304fe24-209d-4e3a-986f-a9ad58ec9456,15,Need To Run,2022-03-28 18:38:19.863000_4304fe24-209d-4e3a-986f-a9ad58ec9456
1,ENTREES,2,-1,-1,713,2022-03-28T18:29:50.545,2022-03-28T23:29:50.545,Entree,3de729ef-8bdc-41c1-a184-6603c3d0ce61,1,Dining Room,1,0,25,-1,0,25,-1,2022-03-28T23:41:55.317536,592,139,688,SK Impossible,592,2,1,-1,bde59b7e-bc07-413f-91be-eeea6e7c1c09,558,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,308,LATRESSA T,S07V107,Prep,92,10,2022-03-28T18:39:09.35,2022-03-28T23:39:09.35,TRUE,331,2022-03-28T18:29:50.545,0001-01-01T00:00:00,7d9d517d-16ee-44f0-b52c-6d1b3cff0905,eccb49ef-34d3-4efa-be5f-bca27ce513f4,7,SALAD,2022-03-28 18:39:09.350000_eccb49ef-34d3-4efa-be5f-bca27ce513f4
1,ENTREES,3,-1,-1,629,2022-03-28T18:32:20.015,2022-03-28T23:32:20.015,Entree,ef88d02d-9d9d-43c7-b48d-72cda20bd0a4,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:41:55.395599,1337,51,629,Shrimp AngelHair,1337,1,1,-1,6d24af9e-3428-4627-b6f0-eeca38365fac,448,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,491,ANGELA F,S14V114,Prep,32,12,2022-03-28T18:39:48.931,2022-03-28T23:39:48.931,TRUE,312,2022-03-28T18:14:05.486,0001-01-01T00:00:00,1c337907-235b-4a76-bb4a-8df84293221b,db091c41-35d8-4701-8123-ce3b27bc3b2a,14,PASTA,2022-03-28 18:39:48.931000_db091c41-35d8-4701-8123-ce3b27bc3b2a
1,ENTREES,3,-1,-1,629,2022-03-28T18:32:20.015,2022-03-28T23:32:20.015,Entree,ef88d02d-9d9d-43c7-b48d-72cda20bd0a4,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:41:55.395599,5722,51,1,Gluten Free,5722,2,1,-1,20ff2c14-2b13-4451-9516-198ac83b5933,448,-1,-1,-1,-1,0,0,0,1,FALSE,0,0,FALSE,0,491,ANGELA F,S14V114,Prep,32,12,2022-03-28T18:39:48.933,2022-03-28T23:39:48.933,FALSE,312,2022-03-28T18:14:05.486,0001-01-01T00:00:00,1c337907-235b-4a76-bb4a-8df84293221b,3d103fdd-f025-40bb-b2a7-424d1f6b3cb1,14,PASTA,2022-03-28 18:39:48.933000_3d103fdd-f025-40bb-b2a7-424d1f6b3cb1
1,ENTREES,3,-1,-1,629,2022-03-28T18:32:20.015,2022-03-28T23:32:20.015,Entree,ef88d02d-9d9d-43c7-b48d-72cda20bd0a4,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:41:55.395599,5660,51,1,[Sub GF Pasta],5660,3,1,-1,3b668086-7510-4410-8d6a-bc45ffd9b484,448,-1,-1,-1,-1,0,0,0,1,FALSE,0,0,FALSE,0,491,ANGELA F,S14V114,Prep,32,12,2022-03-28T18:39:48.934,2022-03-28T23:39:48.934,FALSE,312,2022-03-28T18:14:05.486,0001-01-01T00:00:00,1c337907-235b-4a76-bb4a-8df84293221b,bd1135bd-4b6b-404f-a63a-1f6413bdaa48,14,PASTA,2022-03-28 18:39:48.934000_bd1135bd-4b6b-404f-a63a-1f6413bdaa48
1,ENTREES,3,-1,-1,629,2022-03-28T18:32:20.015,2022-03-28T23:32:20.015,Entree,ef88d02d-9d9d-43c7-b48d-72cda20bd0a4,1,Dining Room,1,0,0,-1,0,366,-1,2022-03-28T23:41:55.395599,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,448,448,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,491,ANGELA F,S08V108,Assembler,32,12,2022-03-28T18:39:48.953,2022-03-28T23:39:48.953,FALSE,312,2022-03-28T18:14:05.486,0001-01-01T00:00:00,1c337907-235b-4a76-bb4a-8df84293221b,09b71266-05bb-4cd6-9b2b-7575be641fc0,32,Entrees,2022-03-28 18:39:48.953000_09b71266-05bb-4cd6-9b2b-7575be641fc0
1,ENTREES,2,-1,-1,793,2022-03-28T18:30:26.785,2022-03-28T23:30:26.785,Entree,3ab88b12-4054-4e91-a370-42ac4673d679,1,Dining Room,1,0,209,-1,0,209,-1,2022-03-28T23:41:55.411224,2447,214,584,Da Vinci,2447,4,1,-1,4775aa3e-265c-4b6f-95c2-57238be9f67a,586,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,141,VYZION F,S14V114,Prep,81,9,2022-03-28T18:40:13.413,2022-03-28T23:40:13.413,TRUE,319,2022-03-28T18:17:23.947,0001-01-01T00:00:00,9ed41a11-ba54-4281-be3c-73c13bd4de86,ec9f0392-d9f1-4375-a17c-9074e27c4e6a,14,PASTA,2022-03-28 18:40:13.413000_ec9f0392-d9f1-4375-a17c-9074e27c4e6a
1,ENTREES,1,-1,-1,584,2022-03-28T18:34:40.481,2022-03-28T23:34:40.481,Entree,112baa7a-f1b6-49a9-bd3d-0193e82a18d5,9,DELIVERY,1,0,0,-1,0,0,-1,2022-03-28T23:41:55.411224,2447,17,584,Da Vinci,2447,5,1,-1,b759adc7-a8e5-4610-9096-15615fc4ebe0,333,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,985,FRED D,S14V114,Prep,998,1,2022-03-28T18:40:14.424,2022-03-28T23:40:14.424,TRUE,337,2022-03-28T18:34:40.481,0001-01-01T00:00:00,7da83250-ac66-45ec-bd32-c5d66d98a619,b31bdd5a-8e2e-4377-a377-1cd2f32a982d,14,PASTA,2022-03-28 18:40:14.424000_b31bdd5a-8e2e-4377-a377-1cd2f32a982d
1,ENTREES,1,-1,-1,513,2022-03-28T18:26:34.956,2022-03-28T23:26:34.956,Entree,2fa6ad61-ac29-423e-9aa6-b340996fc4b1,8,DIGITAL,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.684618,2913,32,513,*Chopped Sal,2913,6,1,-1,32053ec3-0ee6-46b7-b70f-c4b8982451eb,827,-1,-1,-1,-1,0,0,0,0,TRUE,298,0,TRUE,14,985,FRED D,S07V107,Prep,985,1,2022-03-28T18:40:22.424,2022-03-28T23:40:22.424,TRUE,329,2022-03-28T18:26:34.956,0001-01-01T00:00:00,8c017fae-d281-4875-ab24-67753294b1d7,821317d4-2854-4b19-b1e3-27ed3c62ca05,7,SALAD,2022-03-28 18:40:22.424000_821317d4-2854-4b19-b1e3-27ed3c62ca05
1,ENTREES,1,-1,-1,513,2022-03-28T18:26:34.956,2022-03-28T23:26:34.956,Entree,2fa6ad61-ac29-423e-9aa6-b340996fc4b1,8,DIGITAL,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.684618,225,32,1,Dry - Dress Side,225,7,1,-1,10aade96-5a70-4671-89ae-ec5fdc84b392,827,-1,-1,-1,-1,0,0,0,6,FALSE,0,0,FALSE,0,985,FRED D,S07V107,Prep,985,1,2022-03-28T18:40:22.426,2022-03-28T23:40:22.426,FALSE,329,2022-03-28T18:26:34.956,0001-01-01T00:00:00,8c017fae-d281-4875-ab24-67753294b1d7,ef78a159-5402-42ad-aeb4-e736e7fc6470,7,SALAD,2022-03-28 18:40:22.426000_ef78a159-5402-42ad-aeb4-e736e7fc6470
1,ENTREES,1,-1,-1,513,2022-03-28T18:26:34.956,2022-03-28T23:26:34.956,Entree,2fa6ad61-ac29-423e-9aa6-b340996fc4b1,8,DIGITAL,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.684618,6926,32,297,Add Chkn,6926,8,1,-1,c73417b0-655b-4c50-9f77-9e85c7756ba5,827,-1,-1,-1,-1,0,0,0,6,FALSE,0,0,FALSE,0,985,FRED D,S07V107,Prep,985,1,2022-03-28T18:40:22.427,2022-03-28T23:40:22.427,FALSE,329,2022-03-28T18:26:34.956,0001-01-01T00:00:00,8c017fae-d281-4875-ab24-67753294b1d7,26235124-b21c-46f0-886a-91bc594819e0,7,SALAD,2022-03-28 18:40:22.427000_26235124-b21c-46f0-886a-91bc594819e0
1,ENTREES,1,-1,-1,513,2022-03-28T18:26:34.956,2022-03-28T23:26:34.956,Entree,2fa6ad61-ac29-423e-9aa6-b340996fc4b1,8,DIGITAL,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.684618,6928,32,513,Add Salmon,6928,9,1,-1,66c8a71c-db2d-449e-b9fa-489d69a69a1a,827,-1,-1,-1,-1,0,0,0,6,FALSE,0,0,FALSE,0,985,FRED D,S07V107,Prep,985,1,2022-03-28T18:40:22.429,2022-03-28T23:40:22.429,FALSE,329,2022-03-28T18:26:34.956,0001-01-01T00:00:00,8c017fae-d281-4875-ab24-67753294b1d7,3a97ac7b-62c3-4af3-8c76-0795acf9799c,7,SALAD,2022-03-28 18:40:22.429000_3a97ac7b-62c3-4af3-8c76-0795acf9799c
1,ENTREES,1,-1,-1,513,2022-03-28T18:26:34.956,2022-03-28T23:26:34.956,Entree,2fa6ad61-ac29-423e-9aa6-b340996fc4b1,8,DIGITAL,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.684618,2913,31,513,*Chopped Sal,2913,10,1,-1,6d8f7321-cc6d-42c2-a62a-21e553e3c5cd,827,-1,-1,-1,-1,0,0,0,0,TRUE,298,0,TRUE,14,985,FRED D,S07V107,Prep,985,1,2022-03-28T18:40:22.455,2022-03-28T23:40:22.455,TRUE,329,2022-03-28T18:26:34.956,0001-01-01T00:00:00,8c017fae-d281-4875-ab24-67753294b1d7,e88c2996-40e6-490d-b376-e2e1f61b7aa8,7,SALAD,2022-03-28 18:40:22.455000_e88c2996-40e6-490d-b376-e2e1f61b7aa8
1,ENTREES,1,-1,-1,513,2022-03-28T18:26:34.956,2022-03-28T23:26:34.956,Entree,2fa6ad61-ac29-423e-9aa6-b340996fc4b1,8,DIGITAL,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.684618,225,31,1,Dry - Dress Side,225,11,1,-1,41afa665-3e0c-44c5-beda-8d8161b03a3e,827,-1,-1,-1,-1,0,0,0,10,FALSE,0,0,FALSE,0,985,FRED D,S07V107,Prep,985,1,2022-03-28T18:40:22.457,2022-03-28T23:40:22.457,FALSE,329,2022-03-28T18:26:34.956,0001-01-01T00:00:00,8c017fae-d281-4875-ab24-67753294b1d7,8f2837d8-921d-4f13-ac68-a3f965069e2a,7,SALAD,2022-03-28 18:40:22.457000_8f2837d8-921d-4f13-ac68-a3f965069e2a
1,ENTREES,1,-1,-1,513,2022-03-28T18:26:34.956,2022-03-28T23:26:34.956,Entree,2fa6ad61-ac29-423e-9aa6-b340996fc4b1,8,DIGITAL,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.684618,6926,31,297,Add Chkn,6926,12,1,-1,8f4dd8a0-5da0-41ad-9eea-f7a216404685,827,-1,-1,-1,-1,0,0,0,10,FALSE,0,0,FALSE,0,985,FRED D,S07V107,Prep,985,1,2022-03-28T18:40:22.458,2022-03-28T23:40:22.458,FALSE,329,2022-03-28T18:26:34.956,0001-01-01T00:00:00,8c017fae-d281-4875-ab24-67753294b1d7,47a35ac0-413e-4149-8623-594e5010d9bb,7,SALAD,2022-03-28 18:40:22.458000_47a35ac0-413e-4149-8623-594e5010d9bb
1,ENTREES,1,-1,-1,513,2022-03-28T18:26:34.956,2022-03-28T23:26:34.956,Entree,2fa6ad61-ac29-423e-9aa6-b340996fc4b1,8,DIGITAL,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.684618,6928,31,513,Add Salmon,6928,13,1,-1,749a59cf-1125-49f1-908d-25565a3cc3d8,827,-1,-1,-1,-1,0,0,0,10,FALSE,0,0,FALSE,0,985,FRED D,S07V107,Prep,985,1,2022-03-28T18:40:22.46,2022-03-28T23:40:22.46,FALSE,329,2022-03-28T18:26:34.956,0001-01-01T00:00:00,8c017fae-d281-4875-ab24-67753294b1d7,bd2ccace-bc73-4cab-9039-e9a5a9e3457d,7,SALAD,2022-03-28 18:40:22.460000_bd2ccace-bc73-4cab-9039-e9a5a9e3457d
1,ENTREES,1,-1,-1,513,2022-03-28T18:26:34.956,2022-03-28T23:26:34.956,Entree,2fa6ad61-ac29-423e-9aa6-b340996fc4b1,8,DIGITAL,1,0,0,-1,0,119,-1,2022-03-28T23:44:01.684618,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,827,827,-1,-1,-1,0,0,0,0,TRUE,299,0,TRUE,101,985,FRED D,S08V108,Assembler,985,1,2022-03-28T18:40:22.51,2022-03-28T23:40:22.51,FALSE,329,2022-03-28T18:26:34.956,0001-01-01T00:00:00,8c017fae-d281-4875-ab24-67753294b1d7,9bad5d8d-21a5-485e-a03b-4c5b15fa6cb3,32,Entrees,2022-03-28 18:40:22.510000_9bad5d8d-21a5-485e-a03b-4c5b15fa6cb3
1,ENTREES,1,-1,-1,513,2022-03-28T18:26:34.956,2022-03-28T23:26:34.956,Entree,2fa6ad61-ac29-423e-9aa6-b340996fc4b1,8,DIGITAL,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.684618,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,827,827,-1,-1,-1,0,0,0,0,TRUE,299,0,TRUE,101,985,FRED D,View 5101,Assembler,985,1,2022-03-28T18:40:22.542,2022-03-28T23:40:22.542,FALSE,329,2022-03-28T18:26:34.956,0001-01-01T00:00:00,8c017fae-d281-4875-ab24-67753294b1d7,15ba4b2c-6a54-43c6-b725-a82c8a0e36ac,5101,Cashier Cooking 1,2022-03-28 18:40:22.542000_15ba4b2c-6a54-43c6-b725-a82c8a0e36ac
1,ENTREES,1,-1,-1,513,2022-03-28T18:26:34.956,2022-03-28T23:26:34.956,Entree,2fa6ad61-ac29-423e-9aa6-b340996fc4b1,8,DIGITAL,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.684618,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,827,827,-1,-1,-1,0,0,0,0,TRUE,299,0,TRUE,101,985,FRED D,View 5201,Assembler,985,1,2022-03-28T18:40:22.57,2022-03-28T23:40:22.57,FALSE,329,2022-03-28T18:26:34.956,0001-01-01T00:00:00,8c017fae-d281-4875-ab24-67753294b1d7,dbed49cd-7887-4530-bb4b-26f9d3fef52b,5201,Cashier In Progress 2,2022-03-28 18:40:22.570000_dbed49cd-7887-4530-bb4b-26f9d3fef52b
1,ENTREES,1,-1,-1,513,2022-03-28T18:26:34.956,2022-03-28T23:26:34.956,Entree,2fa6ad61-ac29-423e-9aa6-b340996fc4b1,8,DIGITAL,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.684618,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,827,827,-1,-1,-1,0,0,0,0,TRUE,299,0,TRUE,101,985,FRED D,View 5301,Assembler,985,1,2022-03-28T18:40:22.6,2022-03-28T23:40:22.6,FALSE,329,2022-03-28T18:26:34.956,0001-01-01T00:00:00,8c017fae-d281-4875-ab24-67753294b1d7,986529b2-9f40-4c8a-b990-16d2d0262bb1,5301,Cashier In Progress 3,2022-03-28 18:40:22.600000_986529b2-9f40-4c8a-b990-16d2d0262bb1
1,ENTREES,1,-1,-1,513,2022-03-28T18:26:34.956,2022-03-28T23:26:34.956,Entree,2fa6ad61-ac29-423e-9aa6-b340996fc4b1,8,DIGITAL,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.684618,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,827,827,-1,-1,-1,0,0,0,0,TRUE,299,0,TRUE,101,985,FRED D,View 1817,Assembler,985,1,2022-03-28T18:40:22.629,2022-03-28T23:40:22.629,FALSE,329,2022-03-28T18:26:34.956,0001-01-01T00:00:00,8c017fae-d281-4875-ab24-67753294b1d7,7d6ce92c-604a-41cb-8d64-c9e5ac721e95,9101,Cashier Guest Cooking 1,2022-03-28 18:40:22.629000_7d6ce92c-604a-41cb-8d64-c9e5ac721e95
1,ENTREES,1,-1,-1,513,2022-03-28T18:26:34.956,2022-03-28T23:26:34.956,Entree,2fa6ad61-ac29-423e-9aa6-b340996fc4b1,8,DIGITAL,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.684618,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,827,827,-1,-1,-1,0,0,0,0,TRUE,299,0,TRUE,101,985,FRED D,View 1917,Assembler,985,1,2022-03-28T18:40:22.648,2022-03-28T23:40:22.648,FALSE,329,2022-03-28T18:26:34.956,0001-01-01T00:00:00,8c017fae-d281-4875-ab24-67753294b1d7,0db29fc9-6a57-482a-9928-090014a4bc83,9201,Cashier Guest Cooking 2,2022-03-28 18:40:22.648000_0db29fc9-6a57-482a-9928-090014a4bc83
1,ENTREES,1,-1,-1,513,2022-03-28T18:26:34.956,2022-03-28T23:26:34.956,Entree,2fa6ad61-ac29-423e-9aa6-b340996fc4b1,8,DIGITAL,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.684618,0,0,0,,0,0,0,0,00000000-0000-0000-0000-000000000000,827,827,-1,-1,-1,0,0,0,0,TRUE,299,0,TRUE,101,985,FRED D,View 2017,Assembler,985,1,2022-03-28T18:40:22.668,2022-03-28T23:40:22.668,FALSE,329,2022-03-28T18:26:34.956,0001-01-01T00:00:00,8c017fae-d281-4875-ab24-67753294b1d7,34ae4818-13aa-489e-83a1-806cdf7da6fb,9301,Cashier Guest In Progress 3,2022-03-28 18:40:22.668000_34ae4818-13aa-489e-83a1-806cdf7da6fb
1,ENTREES,3,-1,-1,930,2022-03-28T18:39:50.291,2022-03-28T23:39:50.291,Entree,e85b35f0-6bf7-4ab7-979c-d598e0a4259d,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.700261,4790,46,930,SMKhouse Burg,4790,1,1,-1,497db0aa-1388-4f59-8294-2c333c2e6646,48,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,83,CHELCI W,S11V111,Prep,73,12,2022-03-28T18:40:39.18,2022-03-28T23:40:39.18,TRUE,325,2022-03-28T18:22:48.968,0001-01-01T00:00:00,45b1b1c9-a98c-462b-9ee4-56de0c847e45,a8b6022b-1b07-4647-8fa3-52b8e5b3b5e9,11,FRY,2022-03-28 18:40:39.180000_a8b6022b-1b07-4647-8fa3-52b8e5b3b5e9
1,ENTREES,3,-1,-1,930,2022-03-28T18:39:50.291,2022-03-28T23:39:50.291,Entree,e85b35f0-6bf7-4ab7-979c-d598e0a4259d,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.700261,2715,46,1,Well,2715,2,1,-1,804382dd-c3b5-40ed-a414-318a07b3a566,48,-1,-1,-1,-1,0,0,0,1,FALSE,0,0,FALSE,0,83,CHELCI W,S11V111,Prep,73,12,2022-03-28T18:40:39.185,2022-03-28T23:40:39.185,FALSE,325,2022-03-28T18:22:48.968,0001-01-01T00:00:00,45b1b1c9-a98c-462b-9ee4-56de0c847e45,ef0522ea-3b1f-4d28-8926-2e1480b43525,11,FRY,2022-03-28 18:40:39.185000_ef0522ea-3b1f-4d28-8926-2e1480b43525
1,ENTREES,3,-1,-1,930,2022-03-28T18:39:50.291,2022-03-28T23:39:50.291,Entree,e85b35f0-6bf7-4ab7-979c-d598e0a4259d,1,Dining Room,1,0,0,-1,0,0,-1,2022-03-28T23:44:01.700261,4825,46,1,FFry,4825,3,1,-1,7a6940aa-340c-489c-951d-eedee5f17add,48,-1,-1,-1,-1,0,0,0,1,FALSE,0,0,FALSE,0,83,CHELCI W,S11V111,Prep,73,12,2022-03-28T18:40:39.19,2022-03-28T23:40:39.19,FALSE,325,2022-03-28T18:22:48.968,0001-01-01T00:00:00,45b1b1c9-a98c-462b-9ee4-56de0c847e45,4f578286-5ab6-46bc-ac62-6fb133d0e20d,11,FRY,2022-03-28 18:40:39.190000_4f578286-5ab6-46bc-ac62-6fb133d0e20d
1,ENTREES,2,-1,-1,713,2022-03-28T18:29:50.545,2022-03-28T23:29:50.545,Entree,3de729ef-8bdc-41c1-a184-6603c3d0ce61,1,Dining Room,1,0,25,-1,0,25,-1,2022-03-28T23:44:01.700261,592,37,688,SK Impossible,592,2,1,-1,bde59b7e-bc07-413f-91be-eeea6e7c1c09,650,-1,-1,-1,-1,0,0,0,0,FALSE,0,0,FALSE,0,308,LATRESSA T,S09V109,Prep,92,10,2022-03-28T18:40:40.612,2022-03-28T23:40:40.612,TRUE,331,2022-03-28T18:29:50.545,0001-01-01T00:00:00,7d9d517d-16ee-44f0-b52c-6d1b3cff0905,2be06f44-25e2-414f-9bb5-26469bb8ff74,9,BROILER,2022-03-28 18:40:40.612000_2be06f44-25e2-414f-9bb5-26469bb8ff74
